OBJECTID	tract	SHAPE_Length	SHAPE_Area	Tract_1	Population
2783	6037542200	0.052501	0.000136	6037542200	6672
2784	6037542401	0.049038	0.000125	6037542401	4902
2785	6037542402	0.054905	0.000149	6037542402	3143
2786	6037542501	0.036967	0.000055	6037542501	4126
2787	6037542502	0.043666	0.000097	6037542502	4249
2788	6037542601	0.032707	0.000054	6037542601	2936
2789	6037542602	0.037411	0.000082	6037542602	4927
2790	6037542700	0.045402	0.000098	6037542700	5288
2791	6037542800	0.035392	0.000076	6037542800	2996
2792	6037542900	0.04421	0.000078	6037542900	3239
2793	6037543000	0.046415	0.000126	6037543000	4336
2794	6037543100	0.078659	0.000285	6037543100	6753
2795	6037543201	0.040886	0.000099	6037543201	3403
2796	6037543202	0.091193	0.000287	6037543202	4914
2797	6037543304	0.049554	0.00015	6037543304	6551
2798	6037543305	0.119445	0.000837	6037543305	2353
2799	6037543321	0.092773	0.000484	6037543321	3928
2800	6037543322	0.055884	0.000188	6037543322	7033
2801	6037543400	0.079901	0.00031	6037543400	4386
2802	6037543501	0.097756	0.000259	6037543501	6494
2803	6037543801	0.065554	0.000204	6037543801	5232
2804	6037550000	0.044916	0.00008	6037550000	555
2805	6037550100	0.055538	0.000161	6037550100	7314
2806	6037550200	0.063475	0.000179	6037550200	8352
2807	6037550300	0.067467	0.000246	6037550300	7660
2808	6037550400	0.042927	0.000079	6037550400	1437
2809	6037550500	0.068039	0.000264	6037550500	7497
2810	6037550600	0.064294	0.000259	6037550600	9093
2811	6037550700	0.067721	0.000212	6037550700	6472
2812	6037550800	0.073837	0.00028	6037550800	6720
2813	6037550900	0.057605	0.000207	6037550900	8942
2814	6037551000	0.065652	0.000244	6037551000	6698
2815	6037551100	0.078055	0.000327	6037551100	9611
2816	6037551201	0.038809	0.000078	6037551201	3300
2817	6037551202	0.047833	0.000136	6037551202	7293
2818	6037551300	0.050994	0.000148	6037551300	5396
2819	6037551400	0.060439	0.000184	6037551400	8357
2820	6037551500	0.087944	0.000248	6037551500	9044
2821	6037551600	0.047388	0.00009	6037551600	219
2822	6037551700	0.048478	0.000125	6037551700	6370
2823	6037551800	0.074999	0.000219	6037551800	6981
2824	6037551900	0.05103	0.00015	6037551900	5189
2825	6037552000	0.053169	0.000148	6037552000	7924
2826	6037552100	0.055127	0.000138	6037552100	5373
2827	6037552200	0.066392	0.000161	6037552200	6819
2828	6037552300	0.064189	0.000218	6037552300	8664
2829	6037552400	0.050712	0.000093	6037552400	2691
2830	6037552601	0.033953	0.00007	6037552601	5730
2831	6037552602	0.052151	0.000134	6037552602	4436
2832	6037552700	0.051637	0.000135	6037552700	6702
2833	6037552800	0.049275	0.000126	6037552800	6247
2834	6037552900	0.04924	0.000126	6037552900	6801
2835	6037553000	0.047141	0.000119	6037553000	4654
2836	6037553100	0.066633	0.0002	6037553100	6077
2837	6037553200	0.064402	0.000183	6037553200	6802
2838	6037553300	0.041483	0.000081	6037553300	3121
2839	6037553400	0.034862	0.00007	6037553400	3893
2840	6037553501	0.054215	0.000103	6037553501	8389
2841	6037553502	0.048221	0.000125	6037553502	4459
2842	6037553601	0.080276	0.000198	6037553601	5018
2843	6037553602	0.03299	0.00006	6037553602	4709
2844	6037553701	0.052103	0.000103	6037553701	4069
2845	6037553702	0.051968	0.000082	6037553702	5052
2846	6037553801	0.049026	0.000123	6037553801	4343
2847	6037553802	0.075131	0.000172	6037553802	6170
2848	6037553901	0.049089	0.000124	6037553901	7133
2849	6037553902	0.045084	0.000105	6037553902	5888
2850	6037554001	0.048941	0.000106	6037554001	3880
2851	6037554002	0.061575	0.000122	6037554002	5315
2852	6037554101	0.035876	0.000047	6037554101	3845
2853	6037554102	0.06318	0.000104	6037554102	8294
2854	6037554201	0.039064	0.000093	6037554201	3763
2855	6037554202	0.053211	0.000131	6037554202	7737
2856	6037554300	0.057794	0.000135	6037554300	7083
2857	6037554401	0.062542	0.000179	6037554401	7626
2858	6037554403	0.036185	0.00008	6037554403	5259
2859	6037554404	0.036633	0.000083	6037554404	4076
2860	6037554511	0.060453	0.000229	6037554511	4323
2861	6037554512	0.078902	0.000374	6037554512	6389
2862	6037554513	0.032215	0.000057	6037554513	2587
2863	6037554514	0.066752	0.000147	6037554514	4540
2864	6037570901	0.055378	0.000178	6037570901	5669
2865	6037570902	0.042152	0.000106	6037570902	3446
2866	6037571000	0.052493	0.000163	6037571000	5609
2867	6037571101	0.049732	0.000128	6037571101	4472
2868	6037571200	0.064017	0.000253	6037571200	7778
2869	6037571300	0.056615	0.000201	6037571300	4268
2870	6037910703	0.118187	0.000559	6037910703	8430
2871	6037910704	0.074857	0.00031	6037910704	8356
2872	6037910705	0.092218	0.000531	6037910705	4546
2873	6037910706	0.223205	0.002032	6037910706	3501
2874	6037910707	0.105341	0.000666	6037910707	4550
2875	6037910708	0.296281	0.003563	6037910708	476
2876	6037910709	0.200459	0.001419	6037910709	1518
2877	6037910710	0.087798	0.00042	6037910710	10013
2878	6037910803	0.534059	0.010057	6037910803	3342
2879	6037910804	0.372451	0.006226	6037910804	2502
2880	6037910805	0.620579	0.011035	6037910805	5040
2881	6037910806	1.494577	0.028821	6037910806	347
2882	6037910807	0.114203	0.000554	6037910807	5340
2883	6037910808	0.186518	0.00106	6037910808	3842
2884	6037910809	0.185473	0.001185	6037910809	1956
2885	6037910810	0.219668	0.002339	6037910810	2069
2886	6037910901	0.667645	0.011337	6037910901	1408
2887	6037910902	0.366507	0.004332	6037910902	1366
2888	6037911000	1.417457	0.045683	6037911000	1255
2889	6037920013	0.137115	0.000806	6037920013	3808
2890	6037920014	0.504766	0.009692	6037920014	327
2891	6037920015	0.118458	0.000584	6037920015	2602
2892	6037920016	0.068707	0.0002	6037920016	2568
2893	6037920017	0.060555	0.000223	6037920017	4410
2894	6037920018	0.040186	0.000102	6037920018	2348
2895	6037920019	0.071259	0.000263	6037920019	7396
2896	6037920020	0.18441	0.001046	6037920020	6450
2897	6037920023	0.066182	0.000129	6037920023	2247
2898	6037920026	0.213348	0.001279	6037920026	439
2899	6037920027	0.361865	0.004329	6037920027	15
2900	6037920028	0.092755	0.00027	6037920028	1928
2901	6037920029	0.085104	0.000208	6037920029	3182
2902	6037920030	0.075356	0.000238	6037920030	5584
2903	6037920031	0.14276	0.00066	6037920031	4702
2904	6037920032	0.165816	0.001202	6037920032	1657
2905	6037920033	0.08807	0.00033	6037920033	475
2906	6037920034	0.13647	0.000902	6037920034	2673
2907	6037920035	0.059036	0.000225	6037920035	6626
2908	6037920036	0.048751	0.000112	6037920036	3259
2909	6037920037	0.054994	0.000096	6037920037	5536
2910	6037920038	0.061219	0.000107	6037920038	4256
2911	6037920039	0.052029	0.000093	6037920039	1929
2912	6037920040	0.080153	0.00029	6037920040	2043
2913	6037920041	0.067064	0.000203	6037920041	1305
2914	6037920042	0.12052	0.000394	6037920042	5026
2915	6037920043	0.206474	0.001766	6037920043	1229
2916	6037920103	1.328428	0.050991	6037920103	2861
2917	6037920104	0.668368	0.015532	6037920104	1791
2918	6037920105	0.177559	0.001508	6037920105	15148
2919	6037920106	0.325181	0.004564	6037920106	2648
2920	6037920107	0.252242	0.001237	6037920107	0
2921	6037920108	0.090326	0.000279	6037920108	0
2922	6037920109	0.07956	0.00021	6037920109	1403
2923	6037920110	0.055349	0.000099	6037920110	5317
2924	6037920111	0.059947	0.000119	6037920111	3392
2925	6037920112	0.049166	0.000155	6037920112	4354
2926	6037920113	0.119274	0.000559	6037920113	4112
2927	6037920200	0.200286	0.001086	6037920200	0
2928	6037920303	0.42125	0.00501	6037920303	1043
2929	6037920312	0.181609	0.001268	6037920312	4941
2930	6037920313	0.076368	0.000276	6037920313	5549
2931	6037920314	0.154071	0.001127	6037920314	2362
2932	6037920322	0.04859	0.000126	6037920322	2779
2933	6037920326	0.472021	0.006686	6037920326	3666
2934	6037920327	0.271493	0.003719	6037920327	6414
2935	6037920328	0.065719	0.000239	6037920328	698
2936	6037920329	0.063024	0.000218	6037920329	5690
2937	6037920330	0.070934	0.000281	6037920330	4988
2938	6037920331	0.049264	0.000152	6037920331	4214
2939	6037920332	0.103142	0.000364	6037920332	2318
2940	6037920334	0.070326	0.000272	6037920334	5883
2941	6037920335	0.118751	0.00034	6037920335	12399
2942	6037930000	1.876179	0.082018	6037930000	685
2943	6037930100	1.106718	0.016403	6037930100	177
2944	6037930200	1.418173	0.02993	6037930200	750
2945	6029000101	0.200558	0.002044	6029000101	7843
2946	6029000102	0.056591	0.000176	6029000102	2975
2947	6029000200	0.108412	0.000282	6029000200	7543
2948	6029000300	0.084923	0.000153	6029000300	4010
2949	6029000400	0.11792	0.000303	6029000400	4188
2950	6029000503	0.162844	0.001044	6029000503	3224
2951	6029000504	0.105618	0.00033	6029000504	4177
2952	6029000505	0.057955	0.000196	6029000505	4083
2953	6029000506	0.071573	0.000318	6029000506	1270
2954	6029000507	0.191574	0.001736	6029000507	1540
2955	6029000600	0.089629	0.000468	6029000600	7026
2956	6029000700	0.078013	0.000268	6029000700	4701
2957	6029000800	0.062479	0.000231	6029000800	4629
2958	6029000902	0.046572	0.000122	6029000902	3439
2959	6029000903	0.071532	0.000161	6029000903	4010
2960	6029000904	0.059751	0.000222	6029000904	3967
2961	6029000905	0.048337	0.000123	6029000905	2236
2962	6029000906	0.051839	0.000128	6029000906	3865
2963	6029000907	0.049455	0.000126	6029000907	2208
2964	6029000908	0.060436	0.000202	6029000908	4949
2965	6029000909	0.065352	0.000261	6029000909	2445
2966	6029000910	0.311278	0.00384	6029000910	7307
2967	6029001000	0.271728	0.004623	6029001000	5353
2968	6029001101	0.06814	0.000284	6029001101	4050
2969	6029001102	0.058971	0.000202	6029001102	6096
2970	6029001103	0.049419	0.000121	6029001103	3854
2971	6029001201	0.043359	0.000108	6029001201	3082
2972	6029001202	0.063132	0.00015	6029001202	5799
2973	6029001300	0.073744	0.000199	6029001300	7194
2974	6029001400	0.076093	0.000226	6029001400	7321
2975	6029001500	0.08563	0.000232	6029001500	2772
2976	6029001600	0.095364	0.000359	6029001600	1590
2977	6029001700	0.086376	0.000367	6029001700	4366
2978	6029001801	0.064745	0.000256	6029001801	5699
2979	6029001802	0.131661	0.000507	6029001802	5405
2980	6029001901	0.054164	0.000165	6029001901	3619
2981	6029001902	0.053578	0.000167	6029001902	4668
2982	6029002000	0.063873	0.000252	6029002000	6197
2983	6029002100	0.049774	0.000142	6029002100	3724
2984	6029002200	0.058733	0.000191	6029002200	5707
2985	6029002301	0.131643	0.000643	6029002301	7693
2986	6029002302	0.063199	0.00024	6029002302	2659
2987	6029002400	0.271691	0.003889	6029002400	2285
2988	6029002500	0.132551	0.000619	6029002500	7117
2989	6029002600	0.061545	0.000227	6029002600	3183
2990	6029002700	0.067099	0.000257	6029002700	5194
2991	6029002804	0.062782	0.000238	6029002804	2742
2992	6029002806	0.123873	0.000493	6029002806	1940
2993	6029002807	0.07058	0.000305	6029002807	4064
2994	6029002808	0.079891	0.000373	6029002808	7391
2995	6029002811	0.087879	0.000399	6029002811	2381
2996	6029002812	0.058076	0.000157	6029002812	5156
2997	6029002813	0.060034	0.000168	6029002813	3993
2998	6029002814	0.054198	0.000143	6029002814	4266
2999	6029002815	0.052216	0.00013	6029002815	4085
3000	6029002816	0.06012	0.000175	6029002816	5390
3001	6029002817	0.051868	0.000146	6029002817	4927
3002	6029002818	0.056714	0.000159	6029002818	4259
3003	6029002819	0.057239	0.000169	6029002819	4706
3004	6029002820	0.065505	0.000264	6029002820	3477
3005	6029002821	0.05942	0.000163	6029002821	4520
3006	6029002900	0.06475	0.000264	6029002900	6662
3007	6029003000	0.065791	0.000266	6029003000	6629
3008	6029003103	0.093165	0.00048	6029003103	3551
3009	6029003112	0.070146	0.000291	6029003112	5042
3010	6029003113	0.059547	0.000217	6029003113	4007
3011	6029003114	0.078329	0.000353	6029003114	6987
3012	6029003115	0.052548	0.000166	6029003115	5250
3013	6029003121	0.065388	0.00026	6029003121	7359
3014	6029003122	0.065583	0.000266	6029003122	7239
3015	6029003123	0.149875	0.000901	6029003123	5219
3016	6029003124	0.07961	0.000391	6029003124	4618
3017	6029003201	0.390958	0.005411	6029003201	6061
3018	6029003202	0.196929	0.00198	6029003202	7396
3019	6029003203	0.070086	0.000179	6029003203	2578
3020	6029003204	1.085708	0.037934	6029003204	1532
3021	6029003304	2.663462	0.15942	6029003304	5521
3022	6029003700	1.127853	0.04784	6029003700	3038
3023	6029003803	0.324877	0.006107	6029003803	2456
3024	6029003804	0.177405	0.001214	6029003804	3842
3025	6029003805	0.087447	0.000426	6029003805	4032
3026	6029003806	0.076936	0.000367	6029003806	1908
3027	6029003807	0.064891	0.00026	6029003807	3799
3028	6029003808	0.068683	0.00028	6029003808	3671
3029	6029003809	0.27179	0.002852	6029003809	5302
3030	6059087704	0.046933	0.000129	6059087704	4734
3031	6059087801	0.045916	0.000122	6059087801	4890
3032	6059087802	0.045922	0.000124	6059087802	6725
3033	6059087803	0.04582	0.000124	6059087803	6442
3034	6059087805	0.045943	0.000125	6059087805	6797
3035	6059087806	0.045159	0.000117	6059087806	5407
3036	6059087901	0.044385	0.000107	6059087901	3272
3037	6059087902	0.04458	0.000108	6059087902	5983
3038	6059088001	0.046445	0.000126	6059088001	4704
3039	6059088002	0.045251	0.000117	6059088002	3544
3040	6059088101	0.080972	0.000347	6059088101	2167
3041	6059088104	0.044519	0.000108	6059088104	4613
3042	6059088105	0.048382	0.000122	6059088105	3916
3043	6059088106	0.045524	0.000115	6059088106	4450
3044	6059088107	0.048973	0.000129	6059088107	5866
3045	6059088201	0.046609	0.000126	6059088201	3661
3046	6059088202	0.043636	0.000092	6059088202	2869
3047	6059088203	0.049883	0.000128	6059088203	4648
3048	6059088301	0.05408	0.000161	6059088301	5991
3049	6059088302	0.063809	0.000188	6059088302	5230
3050	6059088401	0.046445	0.000125	6059088401	4903
3051	6059088402	0.046435	0.000128	6059088402	4896
3052	6059088403	0.046314	0.000124	6059088403	6514
3053	6059088501	0.053393	0.000127	6059088501	6584
3054	6059088502	0.049451	0.000125	6059088502	5023
3055	6059088601	0.052523	0.000139	6059088601	5732
3056	6059088602	0.05279	0.000126	6059088602	4479
3057	6059088701	0.049271	0.000126	6059088701	6314
3058	6059088702	0.051837	0.000137	6059088702	5459
3059	6059088801	0.061935	0.000124	6059088801	8206
3060	6059088802	0.05809	0.000117	6059088802	5494
3061	6059088901	0.064077	0.000191	6059088901	6763
3062	6059088902	0.048724	0.000124	6059088902	5136
3063	6059088903	0.063945	0.000188	6059088903	8594
3064	6059088904	0.049257	0.000126	6059088904	5809
3065	6073001400	0.035052	0.000073	6073001400	3283
3066	6073001900	0.064209	0.000168	6073001900	2946
3067	6073002002	0.057227	0.000122	6073002002	2521
3068	6073002202	0.02783	0.000045	6073002202	5075
3069	6073002501	0.050775	0.000116	6073002501	6107
3070	6073003303	0.033834	0.00006	6073003303	3623
3071	6073003403	0.059001	0.00013	6073003403	4284
3072	6073003502	0.038897	0.000075	6073003502	4645
3073	6073003800	0.068619	0.000168	6073003800	7139
3074	6073004400	0.038385	0.00009	6073004400	4065
3075	6073004502	0.02528	0.000034	6073004502	2747
3076	6073004900	0.04082	0.000074	6073004900	5014
3077	6073005200	0.034534	0.000072	6073005200	2606
3078	6073005800	0.044367	0.000078	6073005800	884
3079	6073006600	0.032188	0.000047	6073006600	1808
3080	6073007001	0.06772	0.000121	6073007001	4198
3081	6073007200	0.079669	0.000265	6073007200	5315
3082	6073007501	0.044931	0.000097	6073007501	4119
3083	6073007800	0.092582	0.000195	6073007800	6025
3084	6073007901	0.044871	0.000122	6073007901	5184
3085	6073008102	0.062161	0.000131	6073008102	3269
3086	6073008200	0.055137	0.000123	6073008200	3043
3087	6073008313	0.087573	0.00023	6073008313	2181
3088	6073008324	0.131166	0.000523	6073008324	6782
3089	6073008513	0.067453	0.000141	6073008513	2654
3090	6073008702	0.087359	0.000266	6073008702	5222
3091	6073009000	0.046409	0.000111	6073009000	3652
3092	6073009303	0.087839	0.000419	6073009303	8895
3093	6073009604	0.060594	0.000161	6073009604	3215
3094	6073010104	0.057964	0.000158	6073010104	3298
3095	6073010300	0.043842	0.000108	6073010300	4419
3096	6073010501	0.037632	0.000043	6073010501	1502
3097	6073010603	0.023806	0.000022	6073010603	841
3098	6073010800	0.03272	0.000065	6073010800	2495
3099	6073011601	0.036712	0.000071	6073011601	5986
3100	6037621322	0.040441	0.000081	6037621322	3096
3101	6037650400	0.104597	0.000523	6037650400	3980
3102	6037650702	0.049442	0.000137	6037650702	4491
3103	6037651002	0.045291	0.000115	6037651002	4516
3104	6037651102	0.041728	0.000081	6037651102	3355
3105	6037651302	0.097714	0.000232	6037651302	6046
3106	6037670003	0.054812	0.000148	6037670003	6037
3107	6037670201	0.140773	0.000459	6037670201	3889
3108	6037670322	0.107696	0.000355	6037670322	4630
3109	6037670405	0.065066	0.000149	6037670405	2527
3110	6037701201	0.055556	0.000188	6037701201	4354
3111	6037701502	0.037422	0.000059	6037701502	3669
3112	6037701801	0.059416	0.000185	6037701801	5624
3113	6037800202	0.265455	0.002771	6037800202	4768
3114	6029005600	0.401746	0.005833	6029005600	2025
3115	6029005700	1.388648	0.086681	6029005700	6577
3116	6029005800	0.255776	0.002486	6029005800	10401
3117	6029005900	0.31956	0.004889	6029005900	3284
3118	6029006002	0.131012	0.000671	6029006002	4357
3119	6029006003	0.119598	0.000828	6029006003	4862
3120	6029006004	2.180829	0.130641	6029006004	1302
3121	6029006005	2.437995	0.205342	6029006005	11596
3122	6029006100	0.1682	0.001534	6029006100	6298
3123	6029006201	0.679212	0.008807	6029006201	2438
3124	6029006202	1.244241	0.037396	6029006202	1810
3125	6029006301	0.165937	0.001569	6029006301	3954
3126	6029006302	0.136987	0.000784	6029006302	8991
3127	6029006401	0.138658	0.000771	6029006401	7425
3128	6029006402	0.159183	0.001304	6029006402	8557
3129	6025010100	1.275834	0.077172	6025010100	9586
3130	6025010200	0.832381	0.021554	6025010200	2607
3131	6025010300	1.325618	0.045154	6025010300	1026
3132	6025010400	0.100471	0.000599	6025010400	6520
