OBJECTID	tract	SHAPE_Length	SHAPE_Area	density	Tract_1	Population
3703	6037213401	0.020889	0.00002	275556224	6037213401	5623
3704	6037213402	0.025207	0.000038	139039776	6037213402	5318
3705	6037214000	0.039744	0.000099	37629748	6037214000	3734
3706	6037214100	0.041512	0.000106	35711940	6037214100	3806
3707	6037214400	0.024799	0.000034	86688216	6037214400	2950
3708	6037214500	0.050253	0.000122	70160072	6037214500	8569
3709	6037214600	0.030787	0.000057	43865436	6037214600	2527
3710	6037214700	0.030911	0.000056	43729700	6037214700	2484
3711	6037214800	0.032607	0.000056	44717128	6037214800	2544
3712	6037214900	0.044624	0.00008	72357448	6037214900	5829
3713	6037215100	0.051367	0.00006	93175672	6037215100	5630
3714	6037216100	0.034091	0.000065	37139348	6037216100	2420
3715	6037216200	0.04237	0.000094	45834216	6037216200	4324
3716	6037216300	0.059842	0.000124	37236212	6037216300	4653
3717	6037216400	0.033048	0.000061	109869432	6037216400	6774
3718	6037216700	0.03536	0.000076	51194764	6037216700	3910
3719	6037216800	0.035566	0.000072	49151260	6037216800	3576
3720	6037216900	0.04419	0.000105	50916248	6037216900	5382
3721	6037217000	0.048636	0.000117	57227940	6037217000	6726
3722	6037217100	0.039151	0.000087	68770648	6037217100	6036
3723	6037217200	0.046004	0.000087	45073316	6037217200	3950
3724	6037221110	0.021775	0.000023	162996160	6037221110	3819
3725	6037221120	0.023184	0.000031	106633384	6037221120	3375
3726	6037221301	0.032508	0.000046	129734928	6037221301	6069
3727	6037221710	0.037804	0.000063	73906016	6037221710	4694
3728	6037221820	0.017605	0.00002	160975616	6037221820	3234
3729	6037222700	0.033791	0.000066	3695530.25	6037222700	246
3730	6037231710	0.023359	0.000031	136188976	6037231710	4324
3731	6037231720	0.023649	0.000032	128119752	6037231720	4194
3732	6037232110	0.025551	0.000036	79886304	6037232110	2951
3733	6037232120	0.024734	0.000034	96886208	6037232120	3376
3734	6037232700	0.030887	0.000056	81146680	6037232700	4614
3735	6037237500	0.027131	0.00004	91198016	6037237500	3673
3736	6037237710	0.034551	0.000052	74129368	6037237710	3883
3737	6037237720	0.032478	0.000039	86437432	6037237720	3381
3738	6037238310	0.034047	0.000047	111519376	6037238310	5281
3739	6037238320	0.035255	0.000056	75229848	6037238320	4214
3740	6037240300	0.035719	0.000079	74397128	6037240300	5945
3741	6037240400	0.035027	0.000076	76932104	6037240400	5899
3742	6037241200	0.040698	0.000101	47589708	6037241200	4835
3743	6037241300	0.032398	0.000064	45539972	6037241300	2955
3744	6037261101	0.192783	0.000677	5646084	6037261101	3823
3745	6037261102	0.160919	0.000776	5427670.5	6037261102	4217
3746	6037261200	0.167764	0.000732	5854811.5	6037261200	4291
3747	6037262100	0.199762	0.000863	4086380.75	6037262100	3530
3748	6037262200	0.148101	0.00085	5172275.5	6037262200	4398
3749	6037262301	0.205533	0.001227	2174612	6037262301	2670
3750	6037262302	0.095562	0.000295	9287122	6037262302	2742
3751	6037572301	0.056512	0.00008	45137912	6037572301	3653
3752	6037572302	0.034392	0.000071	48853300	6037572302	3502
3753	6037572400	0.038226	0.000054	19677386	6037572400	1073
3754	6037572500	0.03109	0.000056	65684360	6037572500	3700
3755	6037572600	0.047227	0.000118	43126728	6037572600	5130
3756	6037572700	0.043465	0.000104	52601348	6037572700	5495
3757	6037572800	0.047926	0.000099	2634228	6037572800	263
3758	6037572900	0.036371	0.000073	69353264	6037572900	5113
3759	6037573001	0.037522	0.000083	85113520	6037573001	7108
3760	6037573002	0.023421	0.000032	128912872	6037573002	4180
3761	6037573100	0.046514	0.000116	62322736	6037573100	7291
3762	6037573201	0.031285	0.000058	86875912	6037573201	5056
3763	6037573202	0.03184	0.000062	91373488	6037573202	5697
3764	6037573300	0.040256	0.000075	56171248	6037573300	4255
3765	6037700800	0.099604	0.000208	43149568	6037700800	8985
3766	6037700901	0.058531	0.000104	36226212	6037700901	3796
3767	6037700902	0.038709	0.000093	68875960	6037700902	6455
3768	6037701000	0.054879	0.000139	38714132	6037701000	5395
3769	6037701100	0.081778	0.000246	2772337.5	6037701100	682
3770	6037800101	0.171064	0.00078	6722834	6037800101	5244
3771	6037800201	0.230066	0.001699	5565968	6037800201	9462
3772	6037800302	0.17944	0.001538	4950095.5	6037800302	7618
3773	6037800323	0.14769	0.000635	12541095	6037800323	7967
3774	6037800324	0.097537	0.000338	20717934	6037800324	7004
3775	6037800325	0.084333	0.000236	15120176	6037800325	3575
3776	6037800326	0.382926	0.004123	1228451.625	6037800326	5065
3777	6029003302	1.726882	0.109673	64290.94141	6029003302	7051
3778	6029003303	1.015258	0.023609	63322.72656	6029003303	1495
3779	6029003400	0.126137	0.000905	3928868.5	6029003400	3557
3780	6029003500	0.133245	0.000599	9497527	6029003500	5690
3781	6029003600	0.113897	0.000542	7496348.5	6029003600	4068
3782	6111000100	2.561128	0.234771	3203.110351	6111000100	752
3783	6111001402	0.114469	0.000421	12868566	6111001402	5426
3784	6111001502	0.075422	0.000253	26157566	6111001502	6635
3785	6111002000	0.087059	0.000333	7886136	6111002000	2628
3786	6111002500	0.209292	0.000328	16077241	6111002500	5282
3787	6111002901	0.099508	0.000438	8224424	6111002901	3606
3788	6111003100	0.080402	0.00039	19857892	6111003100	7753
3789	6111003402	0.042185	0.000102	67470400	6111003402	6946
3790	6111003603	0.218502	0.000432	11777054	6111003603	5093
3791	6111003900	0.063238	0.000168	40256604	6111003900	6787
3792	6111004102	0.027388	0.000043	58517912	6111004102	2568
3793	6111004501	0.043648	0.000113	79563712	6111004501	8995
3794	6111004600	0.395271	0.001686	1814431	6111004600	3060
3795	6111005201	0.182764	0.001481	5555060	6111005201	8232
3796	6111005700	0.109535	0.000397	186090.25	6111005700	74
3797	6083000101	0.094968	0.000371	13566159	6083000101	5038
3798	6083000200	0.076544	0.000277	16071132	6083000200	4467
3799	6083000600	0.122371	0.000381	13118667	6083000600	5006
3800	6083001101	0.040558	0.000079	57664432	6083001101	4585
3801	6083001202	0.074344	0.000179	22250494	6083001202	3992
3802	6083001400	0.132823	0.000487	7659438	6083001400	3737
3803	6083001601	0.124534	0.000425	13676802	6083001601	5815
3804	6083001901	1.20153	0.041438	150583.2969	6083001901	6240
3805	6083002500	0.653665	0.016428	369047.4688	6083002500	6063
3806	6083002807	0.155255	0.000542	4132360.5	6083002807	2242
3807	6083002902	0.053173	0.000133	30085808	6083002902	4026
3808	6083002906	0.109581	0.000444	9297110	6083002906	4137
3809	6083002911	0.027966	0.000043	128286896	6083002911	5622
3810	6111000902	0.596915	0.005106	418876.3438	6111000902	2139
3811	6111001506	0.068617	0.000268	18639412	6111001506	5002
3812	6111002200	0.094127	0.000289	21763346	6111002200	6298
3813	6037219300	0.032913	0.000064	54214900	6037219300	3489
3814	6037219800	0.030697	0.000053	89737336	6037219800	4783
3815	6037221500	0.031788	0.000062	82273928	6037221500	5145
3816	6037222100	0.033553	0.000047	79523456	6037222100	3738
3817	6037231300	0.031825	0.000063	71804664	6037231300	4561
3818	6037232400	0.042311	0.000108	58572940	6037232400	6366
3819	6037235100	0.056746	0.000113	41053816	6037235100	4667
3820	6037235202	0.039528	0.000083	56796348	6037235202	4730
3821	6037236202	0.027328	0.000042	142128752	6037236202	6021
3822	6037237200	0.055565	0.000125	48213152	6037237200	6071
3823	6037237900	0.040831	0.000095	37079360	6037237900	3537
3824	6037238400	0.049665	0.000126	33006704	6037238400	4160
3825	6037262702	0.06306	0.000215	16002926	6037262702	3456
3826	6037267600	0.04651	0.000123	22245586	6037267600	2740
3827	6037269800	0.034736	0.000048	70101248	6037269800	3365
3828	6037269902	0.040832	0.000053	134927424	6037269902	7251
3829	6037270300	0.049651	0.000119	28640474	6037270300	3431
3830	6037271702	0.032648	0.000062	72086456	6037271702	4471
3831	6079010000	1.567845	0.081202	83778.47656	6079010000	6803
3832	6079010202	0.180357	0.001352	3090695.5	6079010202	4180
3833	6079010500	0.308238	0.00159	5137776.5	6079010500	8174
3834	6079010701	0.085932	0.00024	20517866	6079010701	4929
3835	6079010901	0.228311	0.0018	3142906	6079010901	5659
3836	6079011101	0.075366	0.000161	22428490	6079011101	3621
3837	6079011400	0.084344	0.000146	157137.3125	6079011400	23
3838	6079011501	0.071593	0.000143	11848205	6079011501	1701
3839	6079011700	0.334628	0.002527	3372800	6079011700	8525
3840	6079011901	0.121882	0.000575	4954314	6079011901	2851
3841	6079012501	0.202537	0.000869	4728230.5	6079012501	4110
3842	6079012800	0.1076	0.00029	4944231	6079012800	1434
3843	6073000100	0.056892	0.000147	20478482	6073000100	3024
3844	6073000300	0.043595	0.000086	51632264	6073000300	4446
3845	6073000500	0.051711	0.000108	25372848	6073000500	2756
3846	6073000800	0.031567	0.000062	67971576	6073000800	4218
3847	6073001100	0.037908	0.000084	36566840	6073001100	3103
3848	6073001500	0.037563	0.000077	51936144	6073001500	4010
3849	6073002001	0.072248	0.00024	13820162	6073002001	3328
3850	6073002201	0.023436	0.000033	113103080	6073002201	3820
3851	6073002302	0.029095	0.000048	139349888	6073002302	6709
3852	6073002602	0.035407	0.000075	61816056	6073002602	4649
3853	6073003301	0.05086	0.000148	22595932	6073003301	3362
3854	6073003601	0.044598	0.000086	32586014	6073003601	2803
3855	6073003901	0.037036	0.000057	71351648	6073003901	4098
3856	6073004100	0.046344	0.000105	52880952	6073004100	5586
3857	6073004600	0.026222	0.000037	61272896	6073004600	2281
3858	6073005300	0.036588	0.000083	65771516	6073005300	5518
3859	6073005500	0.024674	0.000038	29786150	6073005500	1139
3860	6073005700	0.022644	0.000028	58887908	6073005700	1668
3861	6073006100	0.044598	0.000083	28944168	6073006100	2411
3862	6073006400	0.067439	0.0002	3018489.75	6073006400	605
3863	6073006801	0.040203	0.000064	39056860	6073006801	2515
3864	6073007002	0.055772	0.000137	21622094	6073007002	2970
3865	6073007301	0.036907	0.00008	63092736	6073007301	5076
3866	6073007700	0.056637	0.000119	62336944	6073007700	7431
3867	6073007903	0.039838	0.000072	60219984	6073007903	4349
3868	6073008101	0.044611	0.000111	36531456	6073008101	4079
3869	6073008310	0.120987	0.000508	10164669	6073008310	5166
3870	6037600902	0.040325	0.000078	90200440	6037600902	7099
3871	6037601100	0.03211	0.000064	101152280	6037601100	6482
3872	6037601502	0.035235	0.000047	81582176	6037601502	3899
3873	6037602103	0.035225	0.000079	89107120	6037602103	7072
3874	6037602301	0.056376	0.000177	35389616	6037602301	6275
3875	6037602403	0.030573	0.000057	87252600	6037602403	5006
3876	6037602502	0.032454	0.000064	138375696	6037602502	8928
3877	6037602600	0.063523	0.000187	43724848	6037602600	8183
3878	6037603001	0.047571	0.000112	60111048	6037603001	6737
3879	6037603101	0.037479	0.000086	47459268	6037603101	4116
3880	6037603400	0.045489	0.00011	39547720	6037603400	4382
3881	6037603702	0.066724	0.000256	19028758	6037603702	4887
3882	6037604000	0.045718	0.000125	75381208	6037604000	9490
3883	6037620001	0.045147	0.000114	33546668	6037620001	3834
3884	6037620201	0.022482	0.000022	67745136	6037620201	1548
3885	6037620301	0.043725	0.000101	42642576	6037620301	4324
3886	6037620522	0.034246	0.000071	59343716	6037620522	4268
3887	6037620602	0.057872	0.000134	38633736	6037620602	5209
3888	6037620901	0.038742	0.000084	29486684	6037620901	2483
3889	6037621101	0.039957	0.000099	61277276	6037621101	6123
3890	6037621301	0.051294	0.000148	43296156	6037621301	6439
3891	6037650102	0.042696	0.000087	25812802	6037650102	2266
3892	6037650601	0.039231	0.000097	80465872	6037650601	7818
3893	6037650800	0.048219	0.000124	46318432	6037650800	5783
3894	6037651221	0.033831	0.000067	44943184	6037651221	3012
3895	6037651301	0.06874	0.000144	34445040	6037651301	4980
3896	6037651400	0.10044	0.000271	31057934	6037651400	8417
3897	6037670321	0.115943	0.000389	9511780	6037670321	3704
3898	6037670403	0.057062	0.000168	14368981	6037670403	2419
3899	6037670406	0.044112	0.000118	13671365	6037670406	1620
3900	6037701202	0.028033	0.00004	74436368	6037701202	3021
3901	6037701701	0.039831	0.000062	51780040	6037701701	3258
3902	6037702201	0.047148	0.000117	35094564	6037702201	4137
3903	6037702501	0.050529	0.000134	34867768	6037702501	4674
3904	6037800102	0.477645	0.005129	1251984.375	6037800102	6422
3905	6037800303	0.450407	0.005037	1421405	6037800303	7160
3906	6037800403	0.272276	0.001574	4377051.5	6037800403	6893
3907	6111000901	0.150651	0.000915	2775293	6111000901	2542
3908	6111001101	0.126329	0.0004	12149499	6111001101	4868
3909	6111001503	0.071452	0.000206	24247822	6111001503	5009
3910	6111002102	0.062877	0.000139	12607632	6111002102	1758
3911	6079010100	0.277762	0.003014	2914460	6079010100	8787
3912	6079010400	0.298181	0.002559	2441105.25	6079010400	6247
3913	6079010600	0.241355	0.001587	3413320.5	6079010600	5418
3914	6079010703	0.106494	0.000393	9061234	6079010703	3567
3915	6079010902	0.060127	0.000117	33401412	6079010902	3916
3916	6079011102	0.087612	0.000228	21903362	6079011102	5000
3917	6079011300	0.20152	0.001065	6254385.5	6079011300	6662
3918	6079011800	0.211748	0.001287	5118834.5	6079011800	6590
3919	6079012100	0.103828	0.000307	19760630	6079012100	6080
3920	6079012502	0.139817	0.000506	9920748	6079012502	5023
3921	6073000200	0.070695	0.000208	28666830	6073000200	5984
3922	6073000600	0.048444	0.000088	33443268	6073000600	2963
3923	6073001200	0.035472	0.000067	83126168	6073001200	5641
3924	6073012401	0.07755	0.000145	22972782	6073012401	3332
3925	6073013103	0.058313	0.000193	11739415	6073013103	2272
3926	6073017108	0.058245	0.000203	23758536	6073017108	4831
3927	6073017303	0.084471	0.000302	9784707	6073017303	2961
3928	6073017502	0.057651	0.000181	19634348	6073017502	3560
3929	6073017601	0.124925	0.000844	3975550.5	6073017601	3359
3930	6073017806	0.162607	0.001193	751451.6875	6073017806	897
3931	6073017809	0.068664	0.000153	14407184	6073017809	2210
3932	6073018100	0.076182	0.000256	24969466	6073018100	6397
3933	6073018400	0.051502	0.000127	28324380	6073018400	3612
3934	6073018511	0.067574	0.000169	30637464	6073018511	5184
3935	6073018514	0.086175	0.000403	16915344	6073018514	6830
3936	6073018517	0.059778	0.000184	21098774	6073018517	3903
3937	6073018519	0.05371	0.000149	37019424	6073018519	5547
3938	6073018607	0.07485	0.000322	30205194	6073018607	9733
3939	6073018609	0.050315	0.000123	51795524	6073018609	6392
3940	6073018801	0.245382	0.001215	2616987	6073018801	3180
3941	6073018904	0.08407	0.000277	20620156	6073018904	5715
3942	6073019406	0.062873	0.000192	22750558	6073019406	4370
3943	6073019904	0.102597	0.000408	11606795	6073019904	4738
3944	6059042106	0.078083	0.000247	6089851	6059042106	1508
3945	6059042109	0.110234	0.000578	8687097	6059042109	5026
3946	6059042311	0.166909	0.000456	12591112	6059042311	5753
3947	6059042319	0.088121	0.000339	10268265	6059042319	3482
3948	6059042323	0.100251	0.000356	13236864	6059042323	4717
3949	6059042327	0.087525	0.000279	18214526	6059042327	5090
3950	6059062604	0.444891	0.005777	718522.625	6059062604	4151
3951	6059062634	0.091789	0.000305	18269172	6059062634	5578
3952	6059062900	0.038214	0.000046	38538532	6059062900	1800
3953	6059063604	0.041321	0.000109	36246128	6059063604	3983
3954	6059099215	0.048382	0.000123	44067568	6059099215	5459
3955	6059099231	0.05431	0.000185	30736404	6059099231	5693
3956	6059099239	0.061447	0.000196	20445750	6059099239	4013
3957	6059099305	0.048472	0.000135	54820320	6059099305	7440
3958	6059099310	0.036245	0.000081	55432804	6059099310	4492
3959	6059099402	0.063558	0.000248	35068844	6059099402	8726
3960	6059099416	0.031524	0.000061	75045128	6059099416	4592
3961	6059099502	0.296926	0.001855	353545.5938	6059099502	656
3962	6037218120	0.026224	0.000042	106946384	6037218120	4588
3963	6037218220	0.044048	0.000068	65711988	6037218220	4469
3964	6037218500	0.032738	0.000061	52514328	6037218500	3253
3965	6037219010	0.029265	0.000043	60217544	6037219010	2602
3966	6037219900	0.045188	0.000093	63919400	6037219900	5993
3967	6037221220	0.032791	0.000066	53562680	6037221220	3553
3968	6037221900	0.032753	0.000039	143079504	6037221900	5612
3969	6037222200	0.033444	0.000047	81530536	6037222200	3878
3970	6037231210	0.023124	0.000031	112143880	6037231210	3523
3971	6037231400	0.031102	0.000059	71261224	6037231400	4243
3972	6037232200	0.034559	0.000051	58141780	6037232200	3010
3973	6037232500	0.037462	0.000076	55461648	6037232500	4249
3974	6037234200	0.038405	0.000088	26721748	6037234200	2361
3975	6037234700	0.047245	0.000071	55402512	6037234700	3968
3976	6037235201	0.031912	0.000063	42795308	6037235201	2719
3977	6037236000	0.10393	0.000404	10346380	6037236000	4182
3978	6037236201	0.036193	0.000054	115475008	6037236201	6289
3979	6037237400	0.043403	0.000112	70210216	6037237400	7899
3980	6037238100	0.040811	0.000095	47987860	6037238100	4585
3981	6037262601	0.266281	0.001993	1642112.875	6037262601	3274
3982	6037262701	0.078376	0.000188	18056086	6037262701	3404
3983	6037267300	0.034403	0.000072	71021584	6037267300	5146
3984	6037267402	0.027267	0.000042	112705040	6037267402	4820
3985	6037267800	0.053579	0.0001	25944680	6037267800	2619
3986	6037269500	0.054391	0.000142	27247212	6037269500	3892
3987	6037269901	0.042946	0.000072	109005168	6037269901	7926
3988	6037271500	0.039293	0.000089	32288050	6037271500	2883
3989	6037271701	0.037403	0.000083	62005844	6037271701	5194
3990	6037272302	0.032032	0.000049	88812120	6037272302	4422
